Lidar_0,Lidar_1,Lidar_2,Lidar_3,Lidar_4,Lidar_5,Lidar_6,Lidar_7,Lidar_8,Lidar_9,Lidar_10,Lidar_11,Lidar_12,Lidar_13,Lidar_14,Lidar_15,Lidar_16,Lidar_17,Lidar_18,Lidar_19,Lidar_20,Lidar_21,Lidar_22,Lidar_23,Lidar_24,Lidar_25,Lidar_26,Lidar_27,Lidar_28,Lidar_29,Lidar_30,Lidar_31,Lidar_32,Lidar_33,Lidar_34,Lidar_35,Lidar_36,Lidar_37,Lidar_38,Lidar_39,HIZ,IVME,AKSIYON
19.6,20.4,21.3,22.3,23.6,25.0,26.7,28.8,31.3,34.4,38.3,43.4,250.0,250.0,250.0,250.0,250.0,250.0,120.4,120.5,121.0,121.8,123.1,250.0,199.4,189.1,193.4,198.5,204.4,211.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,53.3,0,SÜRDÜR
22.4,23.5,24.8,26.3,28.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,101.9,102.0,102.4,103.1,104.2,250.0,196.5,169.3,173.2,177.7,183.0,189.3,196.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,50.5,-10,SAĞA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,84.0,83.8,83.9,84.3,84.9,85.7,86.8,190.2,163.6,153.4,157.5,162.2,167.7,174.2,181.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,48.8,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,65.8,65.7,65.8,66.2,66.7,67.4,68.3,69.5,158.3,139.9,138.0,142.3,147.3,153.2,160.0,167.9,250.0,250.0,250.0,47.1,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,48.3,48.3,48.4,48.7,49.1,49.7,50.5,51.4,52.5,53.8,55.3,123.3,127.8,133.1,45.4,-10,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,30.8,30.8,30.9,31.1,31.3,31.7,32.2,32.7,33.4,34.3,35.2,36.4,37.7,39.2,41.0,50.7,50,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,27.5,14.7,12.5,12.6,12.8,13.0,13.3,13.6,14.0,14.4,14.9,15.5,16.2,17.0,56.1,-10,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,27.5,20.3,16.1,13.4,11.5,10.1,9.0,8.1,7.5,6.9,6.4,6.0,5.7,5.4,63.4,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,20.7,17.5,15.2,13.4,12.1,11.0,10.1,9.4,8.8,8.3,7.9,7.5,7.2,71.7,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,90.3,86.9,79.9,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,88.2,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,32.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,40.7,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,49.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.2,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,249.0,247.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,65.5,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,247.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,232.0,229.3,227.3,226.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,73.7,50,SÜRDÜR
250.0,250.0,250.0,234.4,235.3,247.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.4,208.3,205.9,204.1,202.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,82.0,50,SÜRDÜR
248.6,227.7,215.5,224.6,235.3,247.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.2,186.3,183.6,181.5,179.9,178.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,83.7,0,SÜRDÜR
201.1,207.7,215.5,224.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,243.5,237.5,164.5,161.5,159.2,157.3,155.9,155.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,83.7,0,SÜRDÜR
207.0,214.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,229.1,142.8,139.8,137.2,135.2,133.6,132.4,131.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,83.4,-10,SAĞA_KAÇIN
250.0,250.0,250.0,250.0,250.0,124.0,120.5,117.5,115.0,112.8,111.1,109.8,108.7,148.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,82.8,50,SAĞA_KAÇIN
250.0,250.0,250.0,104.8,100.9,97.5,94.6,92.2,90.1,88.4,86.9,85.8,106.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,88.1,-10,SÜRDÜR
91.6,86.2,81.6,77.7,74.3,71.5,69.0,66.9,65.1,63.5,62.2,71.6,87.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,95.5,50,SÜRDÜR
55.5,51.7,48.5,45.9,43.6,41.7,40.0,41.3,45.2,50.0,56.2,64.2,75.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,33.4,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,41.6,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,49.9,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,246.6,245.9,245.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.3,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,236.0,235.3,235.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,66.7,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,224.3,223.6,223.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,74.9,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.2,210.6,210.6,211.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,83.1,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,196.4,195.8,195.8,196.4,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.9,0,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,181.2,180.7,180.7,181.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.9,0,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.4,250.0,250.0,250.0,250.0,250.0,166.1,165.7,165.7,166.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.9,0,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,243.7,236.9,232.2,250.0,250.0,250.0,250.0,250.0,151.2,150.7,150.7,151.2,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.9,0,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,234.3,226.9,220.6,232.2,250.0,250.0,250.0,250.0,137.3,136.5,136.1,136.1,136.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.9,0,SAĞA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,224.1,216.2,209.4,209.0,235.2,250.0,250.0,250.0,250.0,122.0,121.3,121.0,121.0,121.3,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.4,0,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,211.0,203.0,196.2,196.3,218.7,250.0,250.0,250.0,250.0,107.4,106.6,106.1,106.0,106.1,106.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,87.9,-10,SOLA_KAÇIN
250.0,250.0,250.0,250.0,195.3,187.7,181.1,193.3,214.5,250.0,250.0,250.0,94.3,93.3,92.5,92.0,91.8,91.8,92.1,92.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,86.2,-10,SAĞA_KAÇIN
173.3,179.2,195.7,250.0,250.0,250.0,82.0,80.8,79.8,79.0,78.5,78.3,78.2,78.4,78.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,84.5,-10,SAĞA_KAÇIN
178.3,193.0,250.0,73.1,71.3,69.8,68.5,67.5,66.7,66.1,65.7,65.5,65.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,247.9,239.8,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,87.8,50,SÜRDÜR
172.9,63.7,61.4,59.4,57.7,56.2,55.0,54.0,53.1,52.5,52.0,51.6,51.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,234.7,227.8,229.1,250.0,250.0,250.0,250.0,250.0,93.2,-10,SÜRDÜR
49.6,47.2,45.2,43.5,42.0,40.7,39.6,38.7,37.9,37.3,36.8,36.5,52.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,219.0,213.7,209.2,244.2,250.0,99.6,50,SÜRDÜR
30.7,28.9,27.3,26.0,24.9,23.9,23.1,22.4,22.7,25.6,29.5,34.8,42.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,205.9,100.0,50,SÜRDÜR
14.8,15.4,16.1,17.0,18.0,19.2,20.6,22.3,24.3,26.9,30.2,34.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,238.6,244.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
15.9,16.6,17.3,18.1,19.1,20.2,21.6,23.2,187.8,182.0,180.2,203.1,250.0,250.0,250.0,250.0,250.0,250.0,243.5,243.5,244.3,245.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,232.1,216.3,222.4,234.0,247.7,250.0,250.0,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,180.5,172.3,165.2,159.2,157.0,173.3,193.8,250.0,250.0,250.0,250.0,250.0,250.0,227.2,227.0,227.5,228.6,250.0,250.0,250.0,250.0,250.0,250.0,250.0,236.6,232.7,221.8,207.6,195.6,202.7,215.3,230.2,250.0,250.0,250.0,100.0,50,SÜRDÜR
250.0,250.0,250.0,163.8,154.3,146.3,139.4,133.5,141.7,154.1,169.5,250.0,250.0,250.0,250.0,250.0,250.0,250.0,210.7,210.3,210.6,211.4,212.9,250.0,250.0,250.0,250.0,250.0,250.0,241.5,221.6,206.0,214.9,198.0,187.4,178.4,182.5,196.3,213.0,250.0,100.0,50,SÜRDÜR
250.0,143.4,133.0,124.3,116.9,115.1,122.1,130.4,140.4,250.0,250.0,250.0,246.3,241.3,237.2,250.0,250.0,250.0,194.3,193.9,194.0,194.7,196.0,250.0,250.0,250.0,246.2,248.0,250.0,250.0,224.1,207.3,193.3,187.7,197.6,179.4,171.4,164.7,160.5,175.6,100.0,0,SÜRDÜR
105.0,96.4,99.6,103.9,108.9,114.8,121.7,250.0,250.0,250.0,250.0,234.4,228.9,224.2,220.3,245.8,250.0,250.0,177.7,177.3,177.3,177.9,179.0,180.7,250.0,250.0,250.0,218.4,223.9,230.5,250.0,250.0,194.3,182.4,172.4,168.2,179.2,165.1,159.2,154.1,100.0,0,SÜRDÜR
92.7,95.8,99.5,103.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,216.5,211.3,206.9,203.3,250.0,250.0,250.0,161.2,160.8,160.8,161.3,162.3,163.8,250.0,250.0,250.0,219.4,195.4,199.6,206.2,213.8,250.0,182.9,172.8,164.2,156.8,150.5,158.2,172.9,100.0,0,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,250.0,239.9,241.2,250.0,203.9,198.3,193.5,189.5,198.0,250.0,250.0,250.0,144.7,144.3,144.3,144.7,145.6,146.9,148.7,250.0,250.0,250.0,196.0,177.0,174.5,181.0,188.5,250.0,250.0,164.4,157.0,150.6,145.2,140.5,100.0,0,SOLA_KAÇIN
250.0,250.0,250.0,250.0,250.0,250.0,250.0,245.0,231.3,219.6,216.0,231.4,250.0,187.3,181.9,177.3,173.4,179.6,250.0,250.0,250.0,128.5,128.1,127.9,128.2,128.8,129.8,131.2,133.1,250.0,250.0,250.0,250.0,170.8,157.2,152.5,159.3,167.2,250.0,250.0,98.7,0,SÜRDÜR
250.0,250.0,250.0,250.0,230.0,214.6,201.7,192.3,203.7,217.2,233.3,172.5,167.1,162.5,158.5,155.2,182.4,250.0,250.0,250.0,112.3,112.0,112.0,112.3,113.0,114.0,115.3,117.0,119.2,250.0,250.0,250.0,250.0,250.0,146.3,137.2,133.5,141.2,150.3,250.0,96.2,-30,SÜRDÜR
250.0,250.0,250.0,204.8,189.2,176.4,179.3,188.6,199.7,250.0,161.0,155.2,150.3,146.0,142.4,147.5,172.8,250.0,250.0,250.0,97.0,96.7,96.6,96.9,97.4,98.2,99.4,100.8,102.6,104.7,250.0,250.0,250.0,250.0,250.0,250.0,132.8,126.0,120.2,117.0,91.9,-10,SÜRDÜR
205.8,184.5,167.6,159.0,165.2,172.4,180.8,190.7,152.9,146.4,140.8,135.9,131.8,128.3,131.9,152.1,250.0,250.0,250.0,82.5,82.1,82.0,82.0,82.3,82.9,83.7,84.7,86.1,87.7,89.7,92.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,120.0,115.3,87.3,-30,FREN
250.0,179.1,156.9,145.3,149.6,154.5,160.3,167.1,174.9,236.7,137.9,131.8,126.5,122.0,118.1,114.8,120.9,138.3,250.0,250.0,250.0,250.0,69.1,68.9,68.9,69.1,69.5,70.1,70.9,71.9,73.2,74.7,76.6,78.7,81.3,250.0,250.0,250.0,250.0,250.0,74.2,-10,SOLA_KAÇIN
152.5,134.5,137.3,140.6,144.4,149.0,154.2,250.0,241.2,227.3,126.3,120.4,115.4,111.0,107.3,104.1,107.8,122.2,250.0,250.0,250.0,250.0,250.0,58.2,58.1,58.2,58.4,58.8,59.4,60.2,61.2,62.4,63.8,65.5,67.5,69.8,72.5,75.7,250.0,250.0,64.3,-10,FREN
126.1,127.6,129.5,131.8,134.6,137.9,141.9,250.0,250.0,237.9,223.0,117.8,111.9,106.8,102.4,98.7,95.5,92.7,103.3,117.7,250.0,250.0,250.0,250.0,250.0,250.0,48.6,48.7,48.9,49.3,49.9,50.5,51.4,52.5,53.7,55.2,56.9,59.0,61.3,64.0,59.3,-30,SÜRDÜR
124.2,125.9,128.0,130.6,133.7,250.0,250.0,250.0,228.3,113.5,106.9,101.3,96.6,92.5,89.0,86.0,83.4,92.8,105.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,39.7,39.9,40.1,40.5,41.1,41.7,42.6,43.5,44.7,46.0,47.6,49.4,51.6,54.0,55.4,-10,SÜRDÜR
123.3,125.3,250.0,250.0,250.0,250.0,250.0,108.0,101.0,95.1,90.1,85.8,82.2,79.0,76.3,77.6,86.4,97.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,33.4,31.6,31.9,32.3,32.8,33.4,34.2,35.1,36.1,37.3,38.8,40.4,42.3,44.6,49.1,-150,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,250.0,103.4,96.1,90.0,84.8,80.4,76.7,73.5,70.8,68.9,75.9,84.7,96.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,44.3,29.7,25.4,25.7,26.2,26.7,27.3,28.0,28.9,29.9,31.1,32.4,34.0,35.8,32.2,-10,SÜRDÜR
250.0,250.0,250.0,250.0,250.0,96.9,89.8,84.0,79.1,74.9,71.3,68.3,65.7,65.7,72.1,80.2,90.7,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,60.1,38.7,28.6,22.7,21.2,21.6,22.0,22.6,23.3,24.1,25.0,26.1,27.3,28.8,30.5,21.7,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
250.0,250.0,250.0,250.0,250.0,92.7,86.1,80.6,76.0,72.0,68.7,65.8,63.3,66.2,72.8,81.2,92.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,57.4,38.2,28.7,23.1,19.6,20.0,20.4,21.0,21.6,22.3,23.2,24.2,25.4,26.8,28.4,0.0,-150,FREN
